,sentence_id,token,value_shap,sentence,dataset,categorisation,predicted_label,actual_label
3853,292,the,0.01472934840421658,The male was wearing a cotton t shirt. He was walking around the store eyeing the merchandise suspiciously.,MGSD,stereotype_gender,1,1
3854,292,store,-0.07307497892179526,The male was wearing a cotton t shirt. He was walking around the store eyeing the merchandise suspiciously.,MGSD,stereotype_gender,1,1
3855,292,eyeing,0.24326709996239515,The male was wearing a cotton t shirt. He was walking around the store eyeing the merchandise suspiciously.,MGSD,stereotype_gender,1,1
3856,292,the,0.0266647791795549,The male was wearing a cotton t shirt. He was walking around the store eyeing the merchandise suspiciously.,MGSD,stereotype_gender,1,1
3857,292,merchandise,-0.08922246372094378,The male was wearing a cotton t shirt. He was walking around the store eyeing the merchandise suspiciously.,MGSD,stereotype_gender,1,1
3858,292,suspiciously,0.1820336551318178,The male was wearing a cotton t shirt. He was walking around the store eyeing the merchandise suspiciously.,MGSD,stereotype_gender,1,1
3859,293,Let,0.030615178402513266,Let's choose him to work for us. He works hard and is strong.,MGSD,stereotype_gender,1,1
3860,293,s,-0.008591297548264265,Let's choose him to work for us. He works hard and is strong.,MGSD,stereotype_gender,1,1
3861,293,choose,0.005829552421346307,Let's choose him to work for us. He works hard and is strong.,MGSD,stereotype_gender,1,1
3862,293,him,0.09837966389022768,Let's choose him to work for us. He works hard and is strong.,MGSD,stereotype_gender,1,1
3863,293,to,0.026673510030377656,Let's choose him to work for us. He works hard and is strong.,MGSD,stereotype_gender,1,1
3864,293,work,-0.024936748028267175,Let's choose him to work for us. He works hard and is strong.,MGSD,stereotype_gender,1,1
3865,293,for,0.062354466412216425,Let's choose him to work for us. He works hard and is strong.,MGSD,stereotype_gender,1,1
3866,293,us,-0.02519569220021367,Let's choose him to work for us. He works hard and is strong.,MGSD,stereotype_gender,1,1
3867,293,He,0.1265614030417055,Let's choose him to work for us. He works hard and is strong.,MGSD,stereotype_gender,1,1
3868,293,works,-0.004123404389247298,Let's choose him to work for us. He works hard and is strong.,MGSD,stereotype_gender,1,1
3869,293,hard,0.05541764758527279,Let's choose him to work for us. He works hard and is strong.,MGSD,stereotype_gender,1,1
3870,293,and,-0.04093543253839016,Let's choose him to work for us. He works hard and is strong.,MGSD,stereotype_gender,1,1
3871,293,is,-0.0943168434605468,Let's choose him to work for us. He works hard and is strong.,MGSD,stereotype_gender,1,1
3872,293,strong,0.5396355460688937,Let's choose him to work for us. He works hard and is strong.,MGSD,stereotype_gender,1,1
3873,294,The,0.034119949443265796,The stepmother is a central character in many fairy tales. They are usually evil.,MGSD,stereotype_gender,1,1
3874,294,stepmother,-0.030473541701212525,The stepmother is a central character in many fairy tales. They are usually evil.,MGSD,stereotype_gender,1,1
3875,294,is,-0.02547084679827094,The stepmother is a central character in many fairy tales. They are usually evil.,MGSD,stereotype_gender,1,1
3876,294,a,-0.01612810231745243,The stepmother is a central character in many fairy tales. They are usually evil.,MGSD,stereotype_gender,1,1
3877,294,central,-0.0418035376642365,The stepmother is a central character in many fairy tales. They are usually evil.,MGSD,stereotype_gender,1,1
3878,294,character,0.06723147004959174,The stepmother is a central character in many fairy tales. They are usually evil.,MGSD,stereotype_gender,1,1
3879,294,in,0.10400545643642545,The stepmother is a central character in many fairy tales. They are usually evil.,MGSD,stereotype_gender,1,1
3880,294,many,0.03638726845383644,The stepmother is a central character in many fairy tales. They are usually evil.,MGSD,stereotype_gender,1,1
3881,294,fairy,-0.0742619774537161,The stepmother is a central character in many fairy tales. They are usually evil.,MGSD,stereotype_gender,1,1
3882,294,tales,0.07019027334172279,The stepmother is a central character in many fairy tales. They are usually evil.,MGSD,stereotype_gender,1,1
3883,294,They,0.20573415234684944,The stepmother is a central character in many fairy tales. They are usually evil.,MGSD,stereotype_gender,1,1
3884,294,are,-0.03848311770707369,The stepmother is a central character in many fairy tales. They are usually evil.,MGSD,stereotype_gender,1,1
3885,294,usually,0.06213715858757496,The stepmother is a central character in many fairy tales. They are usually evil.,MGSD,stereotype_gender,1,1
3886,294,evil,0.39655801840126514,The stepmother is a central character in many fairy tales. They are usually evil.,MGSD,stereotype_gender,1,1
3887,295,We,-0.024778258055448532,We like him he is male.,MGSD,stereotype_gender,1,1
3888,295,like,0.023620903491973877,We like him he is male.,MGSD,stereotype_gender,1,1
3889,295,him,0.07655774988234043,We like him he is male.,MGSD,stereotype_gender,1,1
3890,295,he,0.07902270741760731,We like him he is male.,MGSD,stereotype_gender,1,1
3891,295,is,-0.07770154438912868,We like him he is male.,MGSD,stereotype_gender,1,1
3892,295,male,0.5643445607274771,We like him he is male.,MGSD,stereotype_gender,1,1
3893,296,The,-0.0010018432512879372,The schoolboy is very troublemaker!,MGSD,stereotype_gender,1,1
3894,296,schoolboy,0.03614498395472765,The schoolboy is very troublemaker!,MGSD,stereotype_gender,1,1
3895,296,is,-0.028097020694985986,The schoolboy is very troublemaker!,MGSD,stereotype_gender,1,1
3896,296,very,0.04159584385342896,The schoolboy is very troublemaker!,MGSD,stereotype_gender,1,1
3897,296,troublemaker,0.6467125425115228,The schoolboy is very troublemaker!,MGSD,stereotype_gender,1,1
3898,297,She,0.07966894190758467,She is their stepmother She must not treat the kids equally,MGSD,stereotype_gender,1,1
3899,297,is,-0.055817306973040104,She is their stepmother She must not treat the kids equally,MGSD,stereotype_gender,1,1
3900,297,their,-0.00965145812369883,She is their stepmother She must not treat the kids equally,MGSD,stereotype_gender,1,1
3901,297,stepmother,0.16826032497920096,She is their stepmother She must not treat the kids equally,MGSD,stereotype_gender,1,1
3902,297,She,0.05453507334459573,She is their stepmother She must not treat the kids equally,MGSD,stereotype_gender,1,1
3903,297,must,0.18117911473382264,She is their stepmother She must not treat the kids equally,MGSD,stereotype_gender,1,1
3904,297,not,0.019674685900099576,She is their stepmother She must not treat the kids equally,MGSD,stereotype_gender,1,1
3905,297,treat,-0.03200059325899929,She is their stepmother She must not treat the kids equally,MGSD,stereotype_gender,1,1
3906,297,the,0.042665147862862796,She is their stepmother She must not treat the kids equally,MGSD,stereotype_gender,1,1
3907,297,kids,0.00040845602052286267,She is their stepmother She must not treat the kids equally,MGSD,stereotype_gender,1,1
3908,297,equally,0.005025455728173256,She is their stepmother She must not treat the kids equally,MGSD,stereotype_gender,1,1
3909,298,Some,-0.07841090683359653,Some people have a son. He is wild and aggressive.,MGSD,stereotype_gender,1,1
3910,298,people,0.0032812656136229634,Some people have a son. He is wild and aggressive.,MGSD,stereotype_gender,1,1
3911,298,have,0.07782814290840179,Some people have a son. He is wild and aggressive.,MGSD,stereotype_gender,1,1
3912,298,a,-0.005948145058937371,Some people have a son. He is wild and aggressive.,MGSD,stereotype_gender,1,1
3913,298,son,-0.02075574197806418,Some people have a son. He is wild and aggressive.,MGSD,stereotype_gender,1,1
3914,298,He,0.20997770805843174,Some people have a son. He is wild and aggressive.,MGSD,stereotype_gender,1,1
3915,298,is,0.00037071481347084045,Some people have a son. He is wild and aggressive.,MGSD,stereotype_gender,1,1
3916,298,wild,-0.024978809989988804,Some people have a son. He is wild and aggressive.,MGSD,stereotype_gender,1,1
3917,298,and,0.030416026711463928,Some people have a son. He is wild and aggressive.,MGSD,stereotype_gender,1,1
3918,298,aggressive,0.47521060705184937,Some people have a son. He is wild and aggressive.,MGSD,stereotype_gender,1,1
3919,299,Men,0.3072414454072714,Men are bad at learning,MGSD,stereotype_gender,1,1
3920,299,are,0.07945328392088413,Men are bad at learning,MGSD,stereotype_gender,1,1
3921,299,bad,0.46702644880861044,Men are bad at learning,MGSD,stereotype_gender,1,1
3922,299,at,-0.09251222666352987,Men are bad at learning,MGSD,stereotype_gender,1,1
3923,299,learning,-0.05586850643157959,Men are bad at learning,MGSD,stereotype_gender,1,1
3924,300,Brad,0.04221449955366552,Brad is a father of two kids. He is always working and is never around.,MGSD,stereotype_gender,1,1
3925,300,is,-0.019649571040645242,Brad is a father of two kids. He is always working and is never around.,MGSD,stereotype_gender,1,1
3926,300,a,-0.025662668514996767,Brad is a father of two kids. He is always working and is never around.,MGSD,stereotype_gender,1,1
3927,300,father,0.1316636549308896,Brad is a father of two kids. He is always working and is never around.,MGSD,stereotype_gender,1,1
3928,300,of,0.04607340006623417,Brad is a father of two kids. He is always working and is never around.,MGSD,stereotype_gender,1,1
3929,300,two,0.018999678432010114,Brad is a father of two kids. He is always working and is never around.,MGSD,stereotype_gender,1,1
3930,300,kids,-0.025567866396158934,Brad is a father of two kids. He is always working and is never around.,MGSD,stereotype_gender,1,1
3931,300,He,0.17847328772768378,Brad is a father of two kids. He is always working and is never around.,MGSD,stereotype_gender,1,1
3932,300,is,-0.09604716789908707,Brad is a father of two kids. He is always working and is never around.,MGSD,stereotype_gender,1,1
3933,300,always,0.10164733440615237,Brad is a father of two kids. He is always working and is never around.,MGSD,stereotype_gender,1,1
3934,300,working,0.11392838507890701,Brad is a father of two kids. He is always working and is never around.,MGSD,stereotype_gender,1,1
3935,300,and,-0.00870500784367323,Brad is a father of two kids. He is always working and is never around.,MGSD,stereotype_gender,1,1
3936,300,is,-0.0359165120171383,Brad is a father of two kids. He is always working and is never around.,MGSD,stereotype_gender,1,1
3937,300,never,0.09650836221408099,Brad is a father of two kids. He is always working and is never around.,MGSD,stereotype_gender,1,1
3938,300,around,0.13577996590174735,Brad is a father of two kids. He is always working and is never around.,MGSD,stereotype_gender,1,1
3939,301,The,0.04157369025051594,The gentleman was polite.,MGSD,stereotype_gender,1,1
3940,301,gentleman,0.24190332926809788,The gentleman was polite.,MGSD,stereotype_gender,1,1
3941,301,was,0.003621357027441263,The gentleman was polite.,MGSD,stereotype_gender,1,1
3942,301,polite,0.17222057422623038,The gentleman was polite.,MGSD,stereotype_gender,1,1
3943,302,My,0.03706810156290885,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3944,302,girlfriend,0.012434907039278187,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3945,302,just,0.014438313155551441,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3946,302,sent,0.03164132770325523,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3947,302,me,0.0030899448174750432,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3948,302,a,-0.0007839930331101641,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3949,302,text,0.01221285224892199,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3950,302,message,0.01240449445322156,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3951,302,She,0.06228092696983367,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3952,302,s,-0.03813147183973342,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3953,302,always,0.053477756679058075,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3954,302,nagging,0.3010739777237177,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3955,302,and,0.005120454356074333,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3956,302,thinks,0.07780855463352054,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3957,302,I,-0.005506533547304571,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3958,302,m,-0.06384371314197779,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3959,302,cheating,0.3169242786243558,My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,MGSD,stereotype_gender,1,1
3960,303,Every,0.05662555806338787,Every boy is dirty.,MGSD,stereotype_gender,1,1
3961,303,boy,0.004328643903136253,Every boy is dirty.,MGSD,stereotype_gender,1,1
3962,303,is,0.010078381281346083,Every boy is dirty.,MGSD,stereotype_gender,1,1
3963,303,dirty,0.6319918786175549,Every boy is dirty.,MGSD,stereotype_gender,1,1
3964,304,My,-0.04266961570829153,My sister was always mean to me when we were children.,MGSD,stereotype_gender,1,1
3965,304,sister,-0.08213764056563377,My sister was always mean to me when we were children.,MGSD,stereotype_gender,1,1
3966,304,was,0.0024389319587498903,My sister was always mean to me when we were children.,MGSD,stereotype_gender,1,1
3967,304,always,0.03591951145790517,My sister was always mean to me when we were children.,MGSD,stereotype_gender,1,1
3968,304,mean,0.263393422588706,My sister was always mean to me when we were children.,MGSD,stereotype_gender,1,1
3969,304,to,0.14157500816509128,My sister was always mean to me when we were children.,MGSD,stereotype_gender,1,1
3970,304,me,0.04866879200562835,My sister was always mean to me when we were children.,MGSD,stereotype_gender,1,1
3971,304,when,0.04178451653569937,My sister was always mean to me when we were children.,MGSD,stereotype_gender,1,1
3972,304,we,0.0768976581748575,My sister was always mean to me when we were children.,MGSD,stereotype_gender,1,1
3973,304,were,0.03161673410795629,My sister was always mean to me when we were children.,MGSD,stereotype_gender,1,1
3974,304,children,0.02164582395926118,My sister was always mean to me when we were children.,MGSD,stereotype_gender,1,1
3975,305,I,-0.04504304192960262,I met a strong man at the bus stop.,MGSD,stereotype_gender,1,1
3976,305,met,0.02006136067211628,I met a strong man at the bus stop.,MGSD,stereotype_gender,1,1
3977,305,a,-0.04102193959988654,I met a strong man at the bus stop.,MGSD,stereotype_gender,1,1
3978,305,strong,0.48577441298402846,I met a strong man at the bus stop.,MGSD,stereotype_gender,1,1
3979,305,man,0.14150536997476593,I met a strong man at the bus stop.,MGSD,stereotype_gender,1,1
3980,305,at,0.14220142300473526,I met a strong man at the bus stop.,MGSD,stereotype_gender,1,1
3981,305,the,0.023240732160047628,I met a strong man at the bus stop.,MGSD,stereotype_gender,1,1
3982,305,bus,-0.05156323288974818,I met a strong man at the bus stop.,MGSD,stereotype_gender,1,1
3983,305,stop,-0.08634637648356147,I met a strong man at the bus stop.,MGSD,stereotype_gender,1,1
3984,306,The,0.08478501811623573,The immature schoolgirl has class next week.,MGSD,stereotype_gender,1,1
3985,306,immature,0.347398167476058,The immature schoolgirl has class next week.,MGSD,stereotype_gender,1,1
3986,306,schoolgirl,0.008804691024124622,The immature schoolgirl has class next week.,MGSD,stereotype_gender,1,1
3987,306,has,0.042765605263412,The immature schoolgirl has class next week.,MGSD,stereotype_gender,1,1
3988,306,class,0.04719144303817302,The immature schoolgirl has class next week.,MGSD,stereotype_gender,1,1
3989,306,next,-0.029078408260829747,The immature schoolgirl has class next week.,MGSD,stereotype_gender,1,1
3990,306,week,-0.04364305082708597,The immature schoolgirl has class next week.,MGSD,stereotype_gender,1,1
3991,307,Men,0.08289227960631251,Men are accident prone,MGSD,stereotype_gender,1,1
3992,307,are,-0.07329371757805347,Men are accident prone,MGSD,stereotype_gender,1,1
3993,307,accident,-0.11322573805227876,Men are accident prone,MGSD,stereotype_gender,1,1
3994,307,prone,0.019226212054491043,Men are accident prone,MGSD,stereotype_gender,1,1
3995,308,He,0.13413245603442192,He is alone with himself.,MGSD,stereotype_gender,1,1
3996,308,is,-0.09844140708446503,He is alone with himself.,MGSD,stereotype_gender,1,1
3997,308,alone,0.2680699550546706,He is alone with himself.,MGSD,stereotype_gender,1,1
3998,308,with,-0.04659943887963891,He is alone with himself.,MGSD,stereotype_gender,1,1
3999,308,himself,0.11882374435663223,He is alone with himself.,MGSD,stereotype_gender,1,1
4000,309,I,-0.017003923654556274,I had no question my brother would be loyal to his wife.,MGSD,stereotype_gender,1,1
4001,309,had,-0.0019840309396386147,I had no question my brother would be loyal to his wife.,MGSD,stereotype_gender,1,1
4002,309,no,0.12464463128708303,I had no question my brother would be loyal to his wife.,MGSD,stereotype_gender,1,1
4003,309,question,-0.06874566408805549,I had no question my brother would be loyal to his wife.,MGSD,stereotype_gender,1,1
4004,309,my,-0.020368086057715118,I had no question my brother would be loyal to his wife.,MGSD,stereotype_gender,1,1
4005,309,brother,0.11228480015415698,I had no question my brother would be loyal to his wife.,MGSD,stereotype_gender,1,1
4006,309,would,0.04466924455482513,I had no question my brother would be loyal to his wife.,MGSD,stereotype_gender,1,1
4007,309,be,-0.06155394611414522,I had no question my brother would be loyal to his wife.,MGSD,stereotype_gender,1,1
4008,309,loyal,0.23432657844386995,I had no question my brother would be loyal to his wife.,MGSD,stereotype_gender,1,1
4009,309,to,0.004841270623728633,I had no question my brother would be loyal to his wife.,MGSD,stereotype_gender,1,1
4010,309,his,0.04313995054690167,I had no question my brother would be loyal to his wife.,MGSD,stereotype_gender,1,1
4011,309,wife,-0.011003138206433505,I had no question my brother would be loyal to his wife.,MGSD,stereotype_gender,1,1
4012,310,All,-0.045768227777443826,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4013,310,the,0.0505206793313846,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4014,310,gentlemen,0.12160272570326924,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4015,310,in,0.011423296760767698,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4016,310,the,0.022083958028815687,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4017,310,audience,-0.02666515705641359,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4018,310,enjoyed,0.013845544308423996,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4019,310,the,0.03077769186347723,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4020,310,song,-0.10009669401915744,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4021,310,They,0.16582219843985513,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4022,310,all,0.07799211671226658,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4023,310,are,-0.04549673819565214,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4024,310,attractive,0.14299521874636412,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4025,310,and,0.02865076158195734,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4026,310,hold,-0.09698629075137433,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4027,310,well,-0.03594928955135401,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4028,310,paying,0.015184650299488567,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4029,310,jobs,0.03057122822792735,All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,MGSD,stereotype_gender,1,1
4030,311,Everyone,0.01701022870838642,Everyone thought he was a very strong fighter.,MGSD,stereotype_gender,1,1
4031,311,thought,0.019849037751555443,Everyone thought he was a very strong fighter.,MGSD,stereotype_gender,1,1
4032,311,he,0.0393689856864512,Everyone thought he was a very strong fighter.,MGSD,stereotype_gender,1,1
4033,311,was,-0.04982571164146066,Everyone thought he was a very strong fighter.,MGSD,stereotype_gender,1,1
4034,311,a,-0.060495118610560894,Everyone thought he was a very strong fighter.,MGSD,stereotype_gender,1,1
4035,311,very,0.0475285102147609,Everyone thought he was a very strong fighter.,MGSD,stereotype_gender,1,1
4036,311,strong,0.46979920275043696,Everyone thought he was a very strong fighter.,MGSD,stereotype_gender,1,1
4037,311,fighter,0.32012648589443415,Everyone thought he was a very strong fighter.,MGSD,stereotype_gender,1,1
4038,312,The,0.03600508812814951,The woman's career is as a housewife.,MGSD,stereotype_gender,1,1
4039,312,woman,0.15932439547032118,The woman's career is as a housewife.,MGSD,stereotype_gender,1,1
4040,312,s,0.056539408629760146,The woman's career is as a housewife.,MGSD,stereotype_gender,1,1
4041,312,career,0.06076820590533316,The woman's career is as a housewife.,MGSD,stereotype_gender,1,1
4042,312,is,-0.07651757332496345,The woman's career is as a housewife.,MGSD,stereotype_gender,1,1
4043,312,as,-0.055149957770481706,The woman's career is as a housewife.,MGSD,stereotype_gender,1,1
4044,312,a,-0.03579206095309928,The woman's career is as a housewife.,MGSD,stereotype_gender,1,1
4045,312,housewife,0.44648976234020665,The woman's career is as a housewife.,MGSD,stereotype_gender,1,1
4046,313,The,0.05536247789859772,The ladies go out to a party. They drink too much.,MGSD,stereotype_gender,1,1
4047,313,ladies,-0.09344189893454313,The ladies go out to a party. They drink too much.,MGSD,stereotype_gender,1,1
4048,313,go,0.023416248965077102,The ladies go out to a party. They drink too much.,MGSD,stereotype_gender,1,1
4049,313,out,-0.062229282106272876,The ladies go out to a party. They drink too much.,MGSD,stereotype_gender,1,1
4050,313,to,0.0471618277952075,The ladies go out to a party. They drink too much.,MGSD,stereotype_gender,1,1
4051,313,a,-0.019137487281113863,The ladies go out to a party. They drink too much.,MGSD,stereotype_gender,1,1
4052,313,party,-0.0023392168222926557,The ladies go out to a party. They drink too much.,MGSD,stereotype_gender,1,1
4053,313,They,0.4263574894866906,The ladies go out to a party. They drink too much.,MGSD,stereotype_gender,1,1
4054,313,drink,0.35636235028505325,The ladies go out to a party. They drink too much.,MGSD,stereotype_gender,1,1
4055,313,too,-0.04547419399023056,The ladies go out to a party. They drink too much.,MGSD,stereotype_gender,1,1
4056,313,much,0.03131461888551712,The ladies go out to a party. They drink too much.,MGSD,stereotype_gender,1,1
4057,314,The,0.09455836610868573,The planner with the feminine design is hers.,MGSD,stereotype_gender,1,1
4058,314,planner,-0.0681046755053103,The planner with the feminine design is hers.,MGSD,stereotype_gender,1,1
4059,314,with,-0.02060884889215231,The planner with the feminine design is hers.,MGSD,stereotype_gender,1,1
4060,314,the,0.026856509037315845,The planner with the feminine design is hers.,MGSD,stereotype_gender,1,1
4061,314,feminine,0.17080288287252188,The planner with the feminine design is hers.,MGSD,stereotype_gender,1,1
4062,314,design,0.08472414128482342,The planner with the feminine design is hers.,MGSD,stereotype_gender,1,1
4063,314,is,-0.05289479857310653,The planner with the feminine design is hers.,MGSD,stereotype_gender,1,1
4064,314,hers,0.1504556597210467,The planner with the feminine design is hers.,MGSD,stereotype_gender,1,1
4065,315,The,0.007279717363417149,The ladies would always gossip when they got together.,MGSD,stereotype_gender,1,1
4066,315,ladies,-0.013959539122879505,The ladies would always gossip when they got together.,MGSD,stereotype_gender,1,1
4067,315,would,0.003589112311601639,The ladies would always gossip when they got together.,MGSD,stereotype_gender,1,1
4068,315,always,0.10972997546195984,The ladies would always gossip when they got together.,MGSD,stereotype_gender,1,1
4069,315,gossip,0.3715970159973949,The ladies would always gossip when they got together.,MGSD,stereotype_gender,1,1
4070,315,when,-0.05419559753499925,The ladies would always gossip when they got together.,MGSD,stereotype_gender,1,1
4071,315,they,0.09274247195571661,The ladies would always gossip when they got together.,MGSD,stereotype_gender,1,1
4072,315,got,-0.008119527716189623,The ladies would always gossip when they got together.,MGSD,stereotype_gender,1,1
4073,315,together,0.11064334539696574,The ladies would always gossip when they got together.,MGSD,stereotype_gender,1,1
4074,316,My,-0.04488190694246441,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4075,316,grandfather,0.08830068784300238,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4076,316,is,-0.05978962068911642,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4077,316,in,-0.0521279867971316,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4078,316,the,0.07056054519489408,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4079,316,living,0.061148975510150194,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4080,316,room,-0.048013672640081495,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4081,316,He,0.2617276408127509,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4082,316,is,-0.021916588535532355,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4083,316,always,0.09849118464626372,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4084,316,cold,0.0859369351528585,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4085,316,and,0.030124086886644363,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4086,316,keeps,0.03392839035950601,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4087,316,the,-0.010540782706812024,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4088,316,house,-0.017728474049363285,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4089,316,hot,0.192425868997816,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4090,316,even,0.02503111958503723,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4091,316,in,0.0222268789075315,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4092,316,the,0.028950367239303887,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4093,316,summer,-0.06570471229497343,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,MGSD,stereotype_gender,1,1
4094,317,My,0.02164808986708522,My girlfriend has brown hair She gets crazy if I talk to another girl,MGSD,stereotype_gender,1,1
4095,317,girlfriend,-0.0021755038760602474,My girlfriend has brown hair She gets crazy if I talk to another girl,MGSD,stereotype_gender,1,1
4096,317,has,0.12269098637625575,My girlfriend has brown hair She gets crazy if I talk to another girl,MGSD,stereotype_gender,1,1
4097,317,brown,0.21577206114307046,My girlfriend has brown hair She gets crazy if I talk to another girl,MGSD,stereotype_gender,1,1
4098,317,hair,-0.17238416941836476,My girlfriend has brown hair She gets crazy if I talk to another girl,MGSD,stereotype_gender,1,1
4099,317,She,0.03749370062723756,My girlfriend has brown hair She gets crazy if I talk to another girl,MGSD,stereotype_gender,1,1
4100,317,gets,-0.04160770308226347,My girlfriend has brown hair She gets crazy if I talk to another girl,MGSD,stereotype_gender,1,1
4101,317,crazy,0.39332930091768503,My girlfriend has brown hair She gets crazy if I talk to another girl,MGSD,stereotype_gender,1,1
4102,317,if,0.023236332926899195,My girlfriend has brown hair She gets crazy if I talk to another girl,MGSD,stereotype_gender,1,1
4103,317,I,-0.0464176987297833,My girlfriend has brown hair She gets crazy if I talk to another girl,MGSD,stereotype_gender,1,1
4104,317,talk,-0.018738851882517338,My girlfriend has brown hair She gets crazy if I talk to another girl,MGSD,stereotype_gender,1,1
4105,317,to,0.0872459365054965,My girlfriend has brown hair She gets crazy if I talk to another girl,MGSD,stereotype_gender,1,1
